Subject,Predicate,Object
n1951b7155c684ff6befdb168f4684486b1175,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasPart
http://materialsmine.org/ns/AbsoluteUnitOfMeasurement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://materialsmine.org/ns/MixingMethod,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b622,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,n1951b7155c684ff6befdb168f4684486b620
http://materialsmine.org/ns/MeasurementMethod,http://www.w3.org/2000/01/rdf-schema#label,Measurement Method
http://semanticscience.org/resource/Population,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/MaterialBoundary,http://www.w3.org/2004/02/skos/core#example,the external surface of the window; the surface of the p52 protein
n1951b7155c684ff6befdb168f4684486b566,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/DatabaseKey
http://semanticscience.org/resource/DuplicateRole,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Gratitude,http://purl.org/dc/terms/alternative,gratefulness
http://materialsmine.org/ns/FractureToughnessProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/PaternallyTransmitted,http://purl.org/dc/terms/description,paternally transmitted is the quality of a biological organism in which the (genetic) material is transmitted from the paternal line.
http://materialsmine.org/ns/FlexuralCreepRuptureStrength,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/FlexuralCreep
http://semanticscience.org/resource/Character,http://data.bioontology.org/metadata/prefixIRI,sio:Character
http://semanticscience.org/resource/Duplicate,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b538
http://semanticscience.org/resource/PositiveNucleicAcidStrand,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/hasUniqueIdentifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#InverseFunctionalProperty
http://semanticscience.org/resource/hasAnnotation,http://www.w3.org/2000/01/rdf-schema#label,has annotation
n1951b7155c684ff6befdb168f4684486b583,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,n1951b7155c684ff6befdb168f4684486b584
http://semanticscience.org/resource/ToProduce,http://purl.org/dc/terms/description,to produce is the capability to create new objects
http://purl.org/ontology/bibo/degree,http://www.w3.org/2000/01/rdf-schema#domain,http://purl.org/ontology/bibo/Thesis
http://purl.org/ontology/bibo/organizer,http://www.w3.org/2000/01/rdf-schema#range,http://xmlns.com/foaf/0.1/Agent
http://semanticscience.org/resource/DependentVariable,http://purl.org/dc/terms/description,A dependent variable is one whose value changes as a consequence of changes in other values in the system.
http://semanticscience.org/resource/Fullerene,http://purl.org/dc/terms/description,"fullerene is a carbon allotrope which take the form of a hollow sphere, ellipsoid, or tube."
http://semanticscience.org/resource/BiochemicalActivation,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b315
http://semanticscience.org/resource/Gene-diseaseBiomarkerAssociation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Gene-diseaseAssociation
http://semanticscience.org/resource/isGreaterThan,http://www.w3.org/2002/07/owl#inverseOf,http://semanticscience.org/resource/isLesserThan
http://semanticscience.org/resource/HardDiskDrive,http://data.bioontology.org/metadata/prefixIRI,sio:HardDiskDrive
http://purl.org/ontology/bibo/LegalDocument,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://purl.org/ontology/bibo/
http://semanticscience.org/resource/SmallNuclearRNAsnRNA,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Non-proteinCodingRNAncRNA
http://semanticscience.org/resource/hasOutput,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/hasParticipant
n1951b7155c684ff6befdb168f4684486b246,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/dc/terms/hasPart
http://semanticscience.org/resource/ActionSpecification,http://purl.org/dc/terms/alternative,effective specification
http://semanticscience.org/resource/AssertionOvopub,http://purl.org/dc/terms/description,"An assertion ovopub is an ovopub that contains and links to an assertion subgraph with one or more statements that may be true or false, as well as statements describing its provenance."
http://semanticscience.org/resource/isDispositionOf,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/LegalDocument,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Document
n1951b7155c684ff6befdb168f4684486b796,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasAttribute
n1951b7155c684ff6befdb168f4684486b967,http://www.w3.org/2002/07/owl#unionOf,n1951b7155c684ff6befdb168f4684486b968
http://semanticscience.org/resource/BufferRole,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/MaintenanceOfQuantityOfObjectProduction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/DecreasedMolecularProductionFromIncreasedRegulation,http://purl.org/dc/terms/description,"A process that decreases the frequency, rate or extent of process involved in the production of a molecule as a result of increased regulation."
http://semanticscience.org/resource/isExpressionOf,http://purl.org/dc/terms/description,is expression of is a relation between more concrete expression of some conceptualization.
http://semanticscience.org/resource/DeletionVariantRole,http://data.bioontology.org/metadata/prefixIRI,sio:DeletionVariantRole
http://semanticscience.org/resource/Doctor,http://data.bioontology.org/metadata/prefixIRI,sio:Doctor
http://semanticscience.org/resource/DecreasedMolecularDegradationFromIncreasedRegulation,http://purl.org/dc/terms/description,"A process that decreases the frequency, rate or extent of process involved in the destruction of a molecule as a result of increased regulation."
n1951b7155c684ff6befdb168f4684486b1080,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/T-statistic
http://semanticscience.org/resource/LogicalOperator,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Equation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://materialsmine.org/ns/ProcessingCondition,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Quality
http://semanticscience.org/resource/ToBeAPartOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Wave,http://data.bioontology.org/metadata/prefixIRI,sio:Wave
http://materialsmine.org/ns/unit/m-2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://semanticscience.org/resource/MicroRNAmiRNA,http://data.bioontology.org/metadata/prefixIRI,sio:MicroRNAmiRNA
http://semanticscience.org/resource/Gene-diseaseAssociation,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://materialsmine.org/ns/unit/v-m,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://semanticscience.org/resource/UnitOfMeasurement
n1951b7155c684ff6befdb168f4684486b546,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://materialsmine.org/ns,http://purl.org/dc/terms/contributor,https://orcid.org/0000-0002-5510-7863
http://semanticscience.org/resource/Excerpt,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Structure,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b1056,http://www.w3.org/2002/07/owl#allValuesFrom,n1951b7155c684ff6befdb168f4684486b1057
n1951b7155c684ff6befdb168f4684486b928,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/Entity
http://materialsmine.org/ns/XRayDiffractionAndScattering,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://materialsmine.org/ns/TechnicalComment,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://xmlns.com/foaf/0.1/Document
http://semanticscience.org/resource/StackGraph,http://www.w3.org/2000/01/rdf-schema#label,stack graph
http://semanticscience.org/resource/ChemicalData,http://www.w3.org/2000/01/rdf-schema#label,chemical data
http://semanticscience.org/resource/hasEndTime,http://www.w3.org/2000/01/rdf-schema#range,http://semanticscience.org/resource/TimeInstant
http://semanticscience.org/resource/CoperniciumAtom,http://data.bioontology.org/metadata/prefixIRI,sio:CoperniciumAtom
http://semanticscience.org/resource/Biologic,http://www.w3.org/2000/01/rdf-schema#label,biologic
http://semanticscience.org/resource/PieChart,http://purl.org/dc/terms/description,A pie chart is a circular chart divided into sectors each of whose length  is proportional to the quantity it represents.
http://semanticscience.org/resource/AllostericSite,http://purl.org/dc/terms/description,An allosteric site is a binding site that when bound to particular ligand changes the conformational state and affects its functionality.
n1951b7155c684ff6befdb168f4684486b113,http://www.w3.org/2002/07/owl#someValuesFrom,http://materialsmine.org/ns/ViscoelasticProperty
http://semanticscience.org/resource/MedicalIntervention,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/ToModifyOxidationStateOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Periodical,http://data.bioontology.org/metadata/prefixIRI,sio:Periodical
http://semanticscience.org/resource/isDispositionOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://semanticscience.org/resource/YttriumAtom,http://www.w3.org/2000/01/rdf-schema#label,yttrium atom
http://semanticscience.org/resource/Disordered,http://purl.org/dc/terms/description,disordered is a structural quality in which the parts of an object are non-rigid.
http://semanticscience.org/resource/PlutoniumAtom,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Streamgraph,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b1179,http://www.w3.org/2002/07/owl#onClass,http://semanticscience.org/resource/ZCartesianCoordinate
http://purl.org/ontology/bibo/LegalDocument,http://www.w3.org/2000/01/rdf-schema#comment,"A legal document; for example, a court decision, a brief, and so forth."
n1951b7155c684ff6befdb168f4684486b969,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,http://semanticscience.org/resource/ProcessMaintenance
n1951b7155c684ff6befdb168f4684486b96,http://www.w3.org/2002/07/owl#someValuesFrom,http://materialsmine.org/ns/ViscoelasticProperty
http://semanticscience.org/resource/hasSynonym,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://semanticscience.org/resource/Moderate,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://purl.org/vocab/vann/preferredNamespaceUri,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://semanticscience.org/resource/VectorLine,http://www.w3.org/2000/01/rdf-schema#label,vector line
http://semanticscience.org/resource/hasMember,http://www.w3.org/2002/07/owl#inverseOf,http://semanticscience.org/resource/isMemberOf
http://materialsmine.org/ns/Molding,http://www.w3.org/2000/01/rdf-schema#subClassOf,n1951b7155c684ff6befdb168f4684486b173
http://semanticscience.org/resource/GlobalMaximalStationaryPoint,http://www.w3.org/2000/01/rdf-schema#label,global maximal stationary point
http://semanticscience.org/resource/Interval,http://purl.org/dc/terms/description,an interval is a set of real numbers with the property that any number that lies between two numbers in the set is also included in the set.
http://semanticscience.org/resource/Flowchart,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Chart
http://semanticscience.org/resource/Anion,http://data.bioontology.org/metadata/prefixIRI,sio:Anion
http://semanticscience.org/resource/NurseRole,http://purl.org/dc/terms/description,"A nurse role is the role of an individual that is involved in the protection, promotion, and optimization of health and abilities, prevention of illness and injury, alleviation of suffering through the diagnosis and treatment of human response, and advocacy in the care of individuals, families, communities, and populations."
http://materialsmine.org/ns/CompressionStressAtBreak,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/CompressionProperty
http://semanticscience.org/resource/ActionSpecification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/PDBRecordIdentifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/DataCollectionDevice,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
n1951b7155c684ff6befdb168f4684486b1249,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,n1951b7155c684ff6befdb168f4684486b1250
http://semanticscience.org/resource/StandardDeviation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Quantity
http://semanticscience.org/resource/PassiveTransport,http://www.w3.org/2000/01/rdf-schema#label,passive transport
http://semanticscience.org/resource/DecimalScale,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/NumericScale
n1951b7155c684ff6befdb168f4684486b630,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://semanticscience.org/resource/Submolecule,http://data.bioontology.org/metadata/prefixIRI,sio:Submolecule
n1951b7155c684ff6befdb168f4684486b1023,http://www.w3.org/2002/07/owl#onClass,http://semanticscience.org/resource/Triangle
http://semanticscience.org/resource/Catalog,http://www.w3.org/2000/01/rdf-schema#label,catalog
n1951b7155c684ff6befdb168f4684486b428,http://www.w3.org/2002/07/owl#intersectionOf,n1951b7155c684ff6befdb168f4684486b431
