Class,SubClassOf,IntersectionOf,Comment,OnProperty,SomeValuesFrom,Definition
http://semanticscience.org/resource/Consonant,http://semanticscience.org/resource/VerbalLanguageEntity,None,None,None,None,A consonant is a verbal entity of language that is articulated with complete or partial closure of the vocal tract.
http://semanticscience.org/resource/ContainmentQuality,http://semanticscience.org/resource/MereologicalQuality,None,None,None,None,a containment quality is a quality of being able to contain another entity.
http://semanticscience.org/resource/Contempt,http://semanticscience.org/resource/Disgust,None,None,None,None,contempt is disgust towards a lower status individual.
http://semanticscience.org/resource/Contentment,http://semanticscience.org/resource/Happiness,None,None,None,None,contentment is an emotion characterized by acknowledgement and satisfaction of the current state of affairs.
http://semanticscience.org/resource/ControlGroup,http://semanticscience.org/resource/StudyGroup,None,None,None,None,"A control group is a group of individuals that are not subject to an intervention of interest, but rather serve as a baseline to compare the outcomes in the intervention group."
http://semanticscience.org/resource/ControlRole,http://semanticscience.org/resource/EvaluationRole,None,None,None,None,"A control role is the role of an individual that is part of a study, but is not subject to the intervention that is to be tested."
http://semanticscience.org/resource/ControlVariable,http://semanticscience.org/resource/Variable,None,None,None,None,"A control variable that is believed to alter the dependent or independent variables, but may not actually be the focus of the experiment. So that variable will be kept constant or monitored to try to minimise its effect on the experiment."
http://semanticscience.org/resource/ControlledObservationalCohortStudy,http://semanticscience.org/resource/ObservationalStudy,None,None,None,None,"In a controlled observational cohort study, two groups of subjects are selected from two populations that are thought to differ in only one characteristic. The groups of subjects are studied for a specific period and contrasted at the end of the study period."
http://semanticscience.org/resource/Conversing,http://semanticscience.org/resource/Communicating,None,None,None,None,"conversing a form of interactive, spontaneous communication between two or more agents who are following rules of etiquette."
http://semanticscience.org/resource/Coordinate,http://semanticscience.org/resource/Position,None,None,None,None,A coordinate is a measurement of position in n-dimensional space.
http://semanticscience.org/resource/CoordinateSystem,http://semanticscience.org/resource/SpatialSpecification,None,None,None,None,"A coordinate system is a specification for spatial location that uses a set of numbers, or coordinates, to uniquely determine the position of a point or other geometric element."
http://semanticscience.org/resource/CoperniciumAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/CopperAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/CopyNumberVariation,http://semanticscience.org/resource/Count,None,None,None,None,copy number variation refers to the number of deletions/duplications of a DNA region as compared to some reference state.
http://semanticscience.org/resource/CopyrightSection,http://semanticscience.org/resource/DocumentSection,None,None,None,None,A copyright section is a document section that contains a notice of copyright.
http://semanticscience.org/resource/Corporation,http://semanticscience.org/resource/Organization,None,None,None,None,A corporation is an organization that is granted a charter recognizing it as a separate legal entity.
http://semanticscience.org/resource/Correlation,http://semanticscience.org/resource/StatisticalAssociation,None,None,None,None,A correlation is a statistical relationship involving dependence between two random variables or datasets.
http://semanticscience.org/resource/CorrespondenceSection,http://semanticscience.org/resource/DocumentSection,None,None,None,None,A correspondence section is a document section that contains the details for contacting the corresponding author.
http://semanticscience.org/resource/Count,http://semanticscience.org/resource/DimensionlessQuantity,None,None,None,None,The number of elements of a finite set of objects.
http://semanticscience.org/resource/Country,http://semanticscience.org/resource/GeopoliticalRegion,None,None,None,None,A country is a region legally identified as a distinct entity in political geography. 
http://semanticscience.org/resource/CovalentBond,http://semanticscience.org/resource/StrongSubmolecularComponent,None,None,None,None,A covalent bond is a strong submolecular interaction between atoms.
http://semanticscience.org/resource/CovalentBond,nc1dd680924f540ad8a0d60c28f9143d8b450,None,None,None,None,A covalent bond is a strong submolecular interaction between atoms.
http://semanticscience.org/resource/Creating,http://semanticscience.org/resource/Interacting,None,None,None,None,creating is the process in which an entity comes into existence.
http://semanticscience.org/resource/Creating,nc1dd680924f540ad8a0d60c28f9143d8b451,None,None,None,None,creating is the process in which an entity comes into existence.
http://semanticscience.org/resource/Criterion,http://semanticscience.org/resource/DesignSpecification,None,None,None,None,A criterion is a specification to describe properties used for evaluation.
http://semanticscience.org/resource/CrystalStructure,http://semanticscience.org/resource/MolecularStructure,None,None,None,None,A crystal structure is the arrangement of atoms or molecules in a crystalline liquid or solid.
http://semanticscience.org/resource/Curiosity,http://semanticscience.org/resource/Desire,None,None,None,None,curiosity is the strong desire to know or learn something.
http://semanticscience.org/resource/CuriumAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/Curvature,http://semanticscience.org/resource/Shape,None,None,None,None,"curvature is a quality of a bearer that relates to the presence of curves, bends, or angles."
http://semanticscience.org/resource/Curve,http://semanticscience.org/resource/GeometricEntity,None,None,None,None,"A curve is a geometric entity that may be located in n-dimensional spatial region whose extension may be n-dimensional,  is composed of at least two fully connected points and does not intersect itself."
http://semanticscience.org/resource/CurveSegment,http://semanticscience.org/resource/Curve,None,None,None,None,A curve segment is a part of a curve that consists of at least three points.
http://semanticscience.org/resource/Curved,http://semanticscience.org/resource/Curvature,None,None,None,None,"curved is the quality of a line that deviates from straightness in a smooth, continuous fashion."
http://semanticscience.org/resource/CylindricalCoordinateSystem,http://semanticscience.org/resource/CoordinateSystem,None,None,None,None,"A cylindrical coordinate system is a three-dimensional coordinate system that specifies point positions by the distance from a chosen reference axis, the direction from the axis relative to a chosen reference direction, and the distance from a chosen reference plane perpendicular to the axis."
http://semanticscience.org/resource/DarmstadtiumAtom,http://semanticscience.org/resource/Atom,None,None,None,None,None
http://semanticscience.org/resource/DataAnalysis,http://semanticscience.org/resource/InformationProcessing,None,None,None,None,"data analysis is a process of inspecting, cleaning, transforming, and modeling data with the goal of highlighting useful information, suggesting conclusions, and supporting decision making."
http://semanticscience.org/resource/DataAnalysis,nc1dd680924f540ad8a0d60c28f9143d8b452,None,None,None,None,"data analysis is a process of inspecting, cleaning, transforming, and modeling data with the goal of highlighting useful information, suggesting conclusions, and supporting decision making."
nc1dd680924f540ad8a0d60c28f9143d8b452,None,nc1dd680924f540ad8a0d60c28f9143d8b455,None,None,None,None
http://semanticscience.org/resource/DataCollection,http://semanticscience.org/resource/InformationProcessing,None,None,None,None,data collection is the process of acquiring information.
